Player,Nation,Pos,Age,Squad,Comp,Born,Player Value,cost,league_new_club,new_club,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
Marlos Moreno,COL,MFDF,26,Troyes,Ligue 1,1996,€950k,?,Süper Lig,Konyaspor,2,0,13,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,75.0,400.0,100.0,20.0,20.0,100.0,10.0,10.0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,30.0,66.7,10.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,80.0,0.0,40.0,30.0,10.0,0.0,80.0,10.0,0.0,0.0,0.0,0.0,50.0,300.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,10.0,50.0
Manu Morlanes,ESP,MF,24,Villarreal,La Liga,1999,€4.00m,€2.50m,LaLiga,RCD Mallorca,4,2,158,1.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.6,78.3,331.1,83.9,10.6,11.7,90.5,7.22,8.33,86.7,2.22,3.89,57.1,0.0,0.0,3.33,0.0,0.0,3.33,25.6,23.3,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.56,1.11,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.11,1.11,0.56,0.0,1.67,1.67,100.0,0.0,1.67,1.11,0.56,0.56,2.22,1.11,0.0,33.3,2.78,8.33,18.9,6.11,0.0,33.3,0.0,0.0,0.0,0.0,0.0,17.2,70.6,27.2,0.56,0.56,0.0,0.0,0.56,20.0,0.56,0.0,0.56,0.0,0.56,0.56,0.0,0.0,1.11,0.0,0.0,0.0,2.78,0.56,1.11,33.3
Manu Morlanes,ESP,MF,24,Mallorca,La Liga,1999,€4.00m,€2.50m,LaLiga,RCD Mallorca,1,0,27,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,56.7,88.2,936.7,180.0,23.3,23.3,100.0,16.7,23.3,71.4,10.0,10.0,100.0,0.0,0.0,3.33,3.33,0.0,3.33,56.7,56.7,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,3.33,0.0,0.0,0.0,3.33,0.0,3.33,3.33,0.0,3.33,0.0,3.33,3.33,0.0,66.7,6.67,13.3,33.3,20.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,36.7,136.7,66.7,3.33,0.0,0.0,0.0,0.0,40.0,3.33,0.0,0.0,0.0,3.33,0.0,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Moro,CRO,MF,24,Bologna,Serie A,1998,€6.50m,€2.50m,Serie A,Bologna FC 1909,9,4,418,4.6,0,1.09,0.22,20.0,0.0,0.0,29.8,0.0,0.0,0.0,39.8,52.6,75.6,772.4,258.9,14.6,19.1,76.1,17.8,21.1,84.5,6.52,9.57,68.2,0.22,1.09,5.87,0.65,0.0,6.74,52.6,50.7,1.52,1.09,0.22,1.09,0.65,0.43,0.0,0.0,0.0,0.0,39.8,0.43,0.87,2.61,2.61,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,1.74,0.87,0.65,1.09,0.0,0.65,1.74,37.5,1.09,1.3,0.0,1.3,0.65,2.39,1.3,0.0,60.9,2.39,14.8,38.0,8.91,0.43,60.9,0.87,0.87,100.0,0.0,0.0,32.6,115.0,47.4,0.22,0.65,0.0,0.43,0.0,38.7,2.17,0.0,0.0,0.0,0.65,0.43,0.0,0.65,0.87,0.0,0.0,0.0,7.83,1.3,1.09,54.5
Loren Morón,ESP,FW,29,Betis,La Liga,1993,€2.00m,free transfer,Super League 1,Aris Thessaloniki,2,0,15,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,75.0,145.0,0.0,15.0,15.0,100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,55.0,5.0,10.0,25.0,20.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0
Mason Mount,ENG,MFFW,24,Chelsea,Premier League,1999,€60.00m,€64.20m,Premier League,Manchester United,21,19,1539,17.1,3,1.81,0.53,29.0,0.1,0.33,19.2,0.12,0.0,0.0,32.5,43.2,75.2,488.1,124.2,19.2,22.5,85.2,9.36,12.2,76.6,2.51,4.74,53.1,0.12,1.7,3.1,1.46,0.29,5.38,43.2,38.9,3.98,0.99,0.29,0.47,3.68,0.29,1.99,0.64,1.11,0.06,32.5,0.23,1.17,3.16,2.4,0.53,0.12,0.06,0.06,0.0,0.41,0.29,0.0,0.0,0.06,0.06,0.0,1.7,0.94,0.29,0.88,0.53,0.7,1.35,52.2,0.64,1.23,0.35,0.88,0.41,2.11,0.53,0.0,53.5,0.99,6.14,23.1,24.9,3.22,53.5,1.7,0.88,51.7,0.64,37.9,29.0,153.3,79.8,2.69,1.93,0.64,2.11,1.46,37.4,6.37,0.18,0.0,0.0,1.4,1.52,0.06,3.68,0.94,0.0,0.0,0.0,4.74,0.47,0.7,40.0
Lucas Moura,BRA,MFDF,30,Tottenham,Premier League,1992,€6.00m,free transfer,Série A,São Paulo Futebol Clube,8,0,98,1.1,0,0.91,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,34.5,49.1,70.4,448.2,125.5,23.6,29.1,81.3,10.0,14.5,68.8,0.0,0.91,0.0,0.0,0.91,1.82,3.64,0.91,6.36,49.1,45.5,3.64,0.0,0.0,0.0,5.45,2.73,0.91,0.0,0.0,0.0,34.5,0.0,2.73,4.55,2.73,0.0,0.0,0.0,0.91,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,4.55,0.91,1.82,3.64,0.91,1.82,50.0,0.91,0.0,0.0,0.0,1.82,8.18,0.91,0.0,68.2,0.0,9.09,24.5,34.5,4.55,68.2,6.36,1.82,28.6,4.55,71.4,36.4,224.5,80.0,2.73,2.73,0.91,3.64,2.73,45.5,9.09,0.0,0.0,0.0,0.91,2.73,0.0,5.45,4.55,0.0,0.0,0.0,5.45,1.82,0.91,66.7
Lucas Moura,BRA,MFDF,30,Tottenham,Premier League,1992,€75k,-,Liga Sabseg,Avs Futebol SAD,8,0,98,1.1,0,0.91,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,34.5,49.1,70.4,448.2,125.5,23.6,29.1,81.3,10.0,14.5,68.8,0.0,0.91,0.0,0.0,0.91,1.82,3.64,0.91,6.36,49.1,45.5,3.64,0.0,0.0,0.0,5.45,2.73,0.91,0.0,0.0,0.0,34.5,0.0,2.73,4.55,2.73,0.0,0.0,0.0,0.91,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,4.55,0.91,1.82,3.64,0.91,1.82,50.0,0.91,0.0,0.0,0.0,1.82,8.18,0.91,0.0,68.2,0.0,9.09,24.5,34.5,4.55,68.2,6.36,1.82,28.6,4.55,71.4,36.4,224.5,80.0,2.73,2.73,0.91,3.64,2.73,45.5,9.09,0.0,0.0,0.0,0.91,2.73,0.0,5.45,4.55,0.0,0.0,0.0,5.45,1.82,0.91,66.7
Bevic Moussiti-Oko,CGO,FW,28,Ajaccio,Ligue 1,1995,€500k,?,1.Lig,Boluspor,17,7,698,7.8,1,2.56,0.9,35.0,0.05,0.14,12.6,0.0,0.0,0.0,11.5,20.9,55.2,154.5,30.1,6.67,10.5,63.4,2.95,6.41,46.0,0.64,1.28,50.0,0.0,0.64,1.28,0.26,0.0,1.28,20.9,19.2,1.41,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,11.5,0.26,0.9,2.31,1.15,0.0,0.26,0.38,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.13,0.13,0.13,0.13,0.13,0.26,50.0,0.13,0.64,0.38,0.26,0.26,0.64,1.03,0.0,33.5,1.41,2.95,15.3,15.6,4.74,33.5,3.33,1.67,50.0,1.67,50.0,20.4,127.7,40.5,1.28,1.03,0.77,3.21,1.41,24.4,5.77,0.13,0.0,0.0,2.31,2.82,0.26,0.51,0.13,0.0,0.0,0.0,3.46,6.79,6.03,53.0
João Moutinho,POR,MF,36,Wolves,Premier League,1986,€1.50m,free transfer,Liga Portugal,SC Braga,20,16,1396,15.5,0,0.77,0.06,8.3,0.0,0.0,20.7,0.19,0.0,0.0,43.7,53.4,81.8,813.8,216.7,15.5,17.6,88.3,22.3,25.4,87.6,4.77,7.1,67.3,0.13,1.81,5.68,1.23,0.26,7.16,53.4,47.5,5.68,2.71,0.32,0.39,2.52,0.19,1.23,0.45,0.52,0.0,43.7,0.26,0.84,3.23,2.45,0.71,0.0,0.06,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,2.65,1.42,1.29,1.03,0.32,0.97,2.52,38.5,1.55,1.23,0.32,0.9,0.9,3.55,0.84,0.0,61.6,2.19,12.8,33.9,15.4,0.58,61.6,0.45,0.19,42.9,0.26,57.1,30.7,122.5,64.5,0.84,1.16,0.0,0.77,0.32,38.8,1.29,0.13,0.0,0.0,1.48,0.65,0.06,2.52,1.42,0.0,0.0,0.0,5.35,0.39,1.1,26.1
João Moutinho,POR,DFFW,25,Spezia,Serie A,1998,€1.50m,free transfer,Liga Portugal,SC Braga,4,0,58,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,70.0,71.4,675.0,270.0,30.0,33.3,90.0,15.0,20.0,75.0,1.67,10.0,16.7,0.0,1.67,6.67,0.0,0.0,1.67,70.0,56.7,13.3,0.0,0.0,0.0,5.0,13.3,0.0,0.0,0.0,0.0,50.0,0.0,3.33,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.67,8.33,1.67,1.67,5.0,6.67,75.0,1.67,1.67,1.67,0.0,0.0,11.7,0.0,0.0,85.0,5.0,18.3,33.3,33.3,0.0,85.0,0.0,0.0,0.0,0.0,0.0,30.0,91.7,33.3,0.0,1.67,0.0,0.0,0.0,40.0,3.33,0.0,0.0,0.0,1.67,0.0,0.0,5.0,1.67,0.0,0.0,0.0,11.7,0.0,1.67,0.0
Divin Mubama,ENG,FW,18,West Ham,Premier League,2004,€250k,-,Premier League,West Ham United,1,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,14.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mert Müldür,TUR,DF,23,Sassuolo,Serie A,1999,€4.00m,€2.80m,Süper Lig,Fenerbahce,1,1,6,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,110.0,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Müller,GER,GK,25,Stuttgart,Bundesliga,1997,€1.50m,€1.50m,Bundesliga,SC Freiburg,19,19,1710,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,38.6,81.4,813.3,563.7,6.84,6.89,99.2,15.7,16.0,98.4,8.63,15.4,56.2,0.0,0.11,0.37,0.05,0.0,0.11,38.6,30.3,8.26,1.21,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,31.4,0.05,0.05,0.21,0.16,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.21,40.8,33.1,40.1,0.84,0.0,0.0,40.8,0.0,0.0,0.0,0.0,0.0,23.5,117.7,67.3,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.16,0.0,100.0
Pablo Muñoz,ESP,MF,19,Rayo Vallecano,La Liga,2003,€25k,free transfer,Spain,CD Marchamalo,2,0,12,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,230.0,150.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,20.0,30.0,0.0,60.0,10.0,0.0,0.0,10.0,100.0,60.0,170.0,0.0,0.0,0.0,0.0,20.0,10.0,60.0,10.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeison Murillo,COL,DF,30,Sampdoria,Serie A,1992,€1.00m,free transfer,Stars League,Al-Shamal SC,11,8,685,7.6,0,0.13,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,39.3,48.3,81.5,819.5,309.7,11.8,13.0,90.9,21.7,24.5,88.7,5.66,9.61,58.9,0.0,0.13,3.42,0.13,0.0,3.95,48.3,43.4,4.74,3.03,0.13,0.66,0.13,1.71,0.0,0.0,0.0,0.0,39.3,0.13,0.53,0.66,0.53,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,1.18,1.45,0.66,0.0,1.71,2.24,76.5,0.53,1.71,1.05,0.66,0.66,2.76,3.16,0.0,57.9,6.97,27.5,28.2,2.89,0.26,57.9,0.39,0.13,33.3,0.13,33.3,27.5,140.1,86.3,1.05,0.53,0.0,0.66,0.13,32.6,0.39,0.39,0.0,0.0,1.18,1.71,0.0,0.13,1.18,0.0,0.0,0.13,5.79,3.29,2.11,61.0
Yunus Musah,USA,MF,20,Valencia,La Liga,2002,€18.00m,€20.00m,Serie A,AC Milan,18,17,1391,15.5,0,0.97,0.13,13.3,0.0,0.0,20.3,0.0,0.0,0.0,29.7,36.6,81.1,508.7,114.5,13.9,16.3,85.7,12.3,14.2,86.4,2.52,3.35,75.0,0.13,0.77,3.03,0.39,0.13,4.32,36.6,36.0,0.52,0.19,0.19,0.65,1.29,0.32,0.0,0.0,0.0,0.0,29.7,0.06,1.1,2.39,1.42,0.13,0.32,0.13,0.32,0.06,0.13,0.13,0.0,0.0,0.0,0.0,0.0,2.13,1.55,0.65,1.23,0.26,0.65,1.1,58.8,0.45,0.84,0.06,0.77,0.65,2.77,0.77,0.13,47.4,1.29,7.29,24.1,16.8,2.06,47.4,2.39,0.84,35.1,1.16,48.6,30.5,223.9,113.0,3.1,2.9,0.39,2.32,0.84,34.0,4.19,0.45,0.0,0.0,1.68,1.61,0.13,1.29,1.55,0.0,0.0,0.0,4.26,0.84,1.29,39.4
Juanjo Narváez,COL,MFFW,28,Valladolid,La Liga,1995,€800k,free transfer,LaLiga2,FC Cartagena,5,1,148,1.6,0,1.88,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,15.6,22.5,69.4,168.8,19.4,11.3,13.8,81.8,3.13,4.38,71.4,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,21.9,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,15.6,0.63,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.63,0.0,0.0,0.63,0.63,100.0,0.0,1.25,0.0,1.25,0.0,0.63,0.0,0.0,31.9,0.63,5.63,10.6,15.6,3.75,31.9,1.88,0.63,33.3,0.63,33.3,18.1,68.8,16.9,0.0,1.25,0.0,1.25,3.13,23.8,5.63,0.0,0.0,0.0,0.63,5.63,0.63,0.63,0.63,0.0,0.0,0.0,3.13,1.88,3.75,33.3
Ilija Nestorovski,MKD,FWMF,32,Udinese,Serie A,1990,€400k,free transfer,Serie B,Ascoli Calcio,10,0,115,1.3,1,2.31,0.77,33.3,0.33,1.0,12.8,0.0,0.0,0.0,18.5,25.4,72.7,223.8,56.2,14.6,16.9,86.4,3.85,6.15,62.5,0.0,0.77,0.0,0.77,0.77,1.54,0.0,0.0,3.85,25.4,25.4,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.77,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.77,0.77,2.31,33.3,1.54,1.54,0.0,1.54,0.0,0.77,1.54,0.0,34.6,1.54,2.31,16.9,16.2,5.38,34.6,1.54,1.54,100.0,0.0,0.0,13.1,43.1,15.4,0.0,0.77,0.0,2.31,0.0,21.5,3.08,1.54,0.0,0.0,3.08,0.77,1.54,0.0,0.0,0.0,0.0,0.0,3.08,0.77,4.62,14.3
Neto,BRA,GK,33,Bournemouth,Premier League,1989,€50k,-,,Without Club,12,12,1035,11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,30.1,62.7,623.3,528.1,3.74,3.83,97.7,5.91,6.17,95.8,9.13,19.9,45.9,0.0,0.0,0.7,0.0,0.0,0.0,30.1,18.7,11.3,3.22,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.09,0.09,100.0,0.0,0.0,0.0,0.0,0.0,0.09,0.17,0.17,32.3,27.5,32.2,0.09,0.0,0.0,32.3,0.0,0.0,0.0,0.0,0.0,16.9,102.2,70.5,0.0,0.0,0.0,0.09,0.0,9.74,0.0,0.26,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.17,0.17,50.0
Rúben Neves,POR,MF,25,Wolves,Premier League,1997,€40.00m,€55.00m,Saudi Pro League,Al-Hilal SFC,21,21,1890,21.0,5,1.9,0.38,20.0,0.08,0.38,27.0,0.38,0.1,0.1,51.4,62.2,82.6,1105.6,299.1,16.5,18.4,89.9,24.8,27.7,89.5,9.62,14.0,68.7,0.0,0.81,5.95,0.43,0.05,5.9,62.2,58.3,3.76,3.1,0.14,0.81,1.0,0.19,0.19,0.1,0.05,0.0,51.4,0.14,1.05,2.14,1.62,0.1,0.1,0.1,0.1,0.14,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.48,1.19,1.1,0.9,0.48,0.95,2.1,45.5,1.14,1.52,0.86,0.67,1.43,3.9,2.71,0.05,73.7,6.0,26.3,37.2,10.9,0.67,73.6,0.71,0.33,46.7,0.29,40.0,38.3,173.4,81.3,0.81,0.9,0.05,0.71,0.43,47.7,0.33,0.33,0.0,0.0,0.81,0.38,0.0,1.0,1.19,0.0,0.05,0.0,7.14,0.76,0.81,48.5
Neymar,BRA,MFFW,31,Paris S-G,Ligue 1,1992,€60.00m,€90.00m,Saudi Pro League,Al-Hilal SFC,19,17,1495,16.6,12,2.05,1.02,50.0,0.29,0.59,17.0,0.36,0.12,0.12,59.8,74.6,80.1,863.9,317.2,33.6,39.2,85.8,17.5,21.1,82.9,4.04,7.17,56.3,0.6,2.83,7.95,2.77,0.12,9.1,74.6,67.8,6.27,1.93,1.39,0.48,3.25,0.72,3.13,1.57,0.48,0.0,59.8,0.54,1.51,6.2,4.4,0.72,0.12,0.36,0.6,0.0,0.9,0.6,0.18,0.0,0.06,0.06,0.0,1.33,0.84,0.36,0.54,0.42,0.54,1.14,47.4,0.6,0.42,0.06,0.36,0.18,1.51,0.06,0.06,86.8,0.18,7.05,46.0,35.0,4.28,86.7,5.6,2.17,38.7,2.71,48.4,75.4,443.9,197.8,4.1,4.46,0.72,3.01,2.17,74.4,7.53,0.36,0.06,0.06,1.51,3.8,0.3,3.25,0.84,0.06,0.0,0.0,3.55,0.06,0.12,33.3
Jessic Ngankam,GER,MFFW,22,Hertha BSC,Bundesliga,2000,€5.00m,€4.00m,Bundesliga,Eintracht Frankfurt,4,0,147,1.6,0,3.13,1.25,40.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,10.6,47.1,43.1,5.63,3.75,5.63,66.7,0.63,2.5,25.0,0.0,0.63,0.0,0.0,0.0,0.63,0.0,0.0,0.0,10.6,10.6,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.13,0.0,0.0,0.0,1.88,1.25,0.0,0.63,0.0,0.0,0.0,0.63,0.0,0.0,1.88,0.63,0.63,0.0,1.25,0.63,1.25,50.0,0.63,1.88,0.0,1.88,0.0,1.88,0.0,0.0,25.6,0.0,1.88,8.13,16.9,6.25,25.6,3.13,0.63,20.0,2.5,80.0,15.6,132.5,33.8,0.63,1.25,0.63,5.63,1.88,17.5,5.63,0.0,0.0,0.0,3.75,1.88,0.63,0.0,0.63,0.0,0.0,0.0,2.5,1.25,5.0,20.0
Ibrahima Niane,SEN,FW,23,Angers,Ligue 1,1999,€3.00m,€500k,Ligue 2,Angers SCO,1,1,70,0.8,0,2.5,2.5,100.0,0.0,0.0,20.4,0.0,0.0,0.0,12.5,16.3,76.9,256.3,58.8,2.5,6.25,40.0,5.0,5.0,100.0,2.5,2.5,100.0,0.0,0.0,2.5,0.0,0.0,2.5,16.3,15.0,1.25,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,2.5,1.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,1.25,1.25,2.5,0.0,25.0,3.75,3.75,10.0,11.3,2.5,25.0,2.5,1.25,50.0,1.25,50.0,18.8,148.8,56.3,3.75,1.25,0.0,1.25,1.25,22.5,8.75,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,1.25,5.0,3.75,57.1
M'Baye Niang,SEN,FW,28,Auxerre,Ligue 1,1994,€2.50m,free transfer,Süper Lig,Adana Demirspor,17,13,1037,11.5,3,1.91,0.43,22.7,0.05,0.2,14.5,0.0,0.17,0.17,11.9,18.7,63.7,189.6,41.3,6.09,8.61,70.7,4.43,6.61,67.1,0.87,1.3,66.7,0.0,0.26,0.61,0.43,0.09,1.91,18.7,16.1,2.61,0.0,0.0,0.09,0.43,0.09,0.0,0.0,0.0,0.0,11.9,0.0,0.96,1.13,0.7,0.0,0.0,0.26,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.43,0.09,0.43,0.26,0.26,0.87,30.0,0.61,1.22,0.09,1.13,0.09,0.87,1.3,0.0,32.8,2.0,3.13,16.8,13.1,3.83,32.6,2.35,0.61,25.9,1.48,63.0,20.1,115.6,38.3,1.22,1.22,0.7,4.35,1.3,24.2,5.3,0.17,0.17,0.0,2.35,2.35,0.43,0.43,0.43,0.0,0.0,0.0,2.17,4.87,4.0,54.9
