Player,Nation,Pos,Age,Squad,Comp,Born,Player Value,cost,league_new_club,new_club,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
Marco Asensio,ESP,FWMF,27,Real Madrid,La Liga,1996,€25.00m,free transfer,Ligue 1,Paris Saint-Germain,15,5,500,5.6,2,3.75,1.07,28.6,0.1,0.33,22.3,0.36,0.0,0.18,39.8,48.9,81.4,628.8,134.1,22.5,24.5,92.0,11.1,12.7,87.3,4.46,7.86,56.8,0.54,2.86,3.39,1.25,0.36,3.93,48.9,43.8,5.0,1.96,0.54,0.54,5.54,0.54,2.5,1.43,0.36,0.0,39.8,0.18,1.79,4.11,2.32,1.07,0.18,0.36,0.18,0.0,0.71,0.36,0.18,0.0,0.0,0.18,0.0,1.43,0.89,0.71,0.71,0.0,0.54,1.07,50.0,0.54,0.54,0.18,0.36,0.36,1.79,0.36,0.0,58.9,0.71,5.0,25.2,28.9,3.39,58.8,1.07,0.54,50.0,0.54,50.0,37.9,213.0,95.0,2.14,2.14,0.54,1.25,0.54,45.0,6.79,0.18,0.0,0.0,0.89,1.07,0.0,5.54,0.89,0.18,0.18,0.0,2.5,0.36,0.0,100.0
Pierre-Emerick Aubameyang,GAB,FW,33,Chelsea,Premier League,1989,€4.00m,free transfer,Ligue 1,Olympique Marseille,11,4,433,4.8,1,2.08,1.04,50.0,0.1,0.2,15.3,0.0,0.0,0.0,12.7,17.9,70.9,171.0,40.2,8.54,11.3,75.9,3.54,4.38,81.0,0.42,0.63,66.7,0.0,0.63,0.42,0.42,0.21,0.63,17.9,17.1,0.83,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.83,1.25,0.83,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.0,0.21,0.42,0.63,0.83,0.42,25.8,1.25,3.13,11.3,12.1,3.33,25.8,1.04,0.63,60.0,0.42,40.0,15.8,99.0,47.7,1.46,1.25,0.63,1.88,0.83,19.0,4.58,0.21,0.0,0.0,0.83,0.21,0.0,0.63,0.0,0.0,0.0,0.0,2.08,0.21,1.88,10.0
Emil Audero,ITA,GK,26,Sampdoria,Serie A,1997,€6.00m,loan transfer,Serie A,Inter Milan,21,21,1890,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,36.3,65.7,743.9,548.6,3.52,3.52,100.0,9.62,9.71,99.0,10.7,22.7,47.1,0.0,0.0,0.57,0.0,0.0,0.0,36.3,24.9,11.1,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.24,0.1,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.24,0.0,39.0,31.8,38.4,0.67,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,21.3,116.3,71.8,0.0,0.0,0.0,0.05,0.0,16.4,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,1.52,0.19,0.0,100.0
Tommaso Augello,ITA,DF,28,Sampdoria,Serie A,1994,€2.00m,€2.00m,Serie A,Cagliari Calcio,20,18,1626,18.1,1,0.33,0.11,33.3,0.17,0.5,17.8,0.0,0.0,0.0,37.6,52.2,72.0,660.7,284.9,17.0,19.0,89.5,16.3,22.4,72.8,3.59,7.02,51.2,0.11,1.16,2.43,1.6,1.05,3.2,52.2,41.3,10.8,1.44,0.0,0.22,4.48,9.28,0.11,0.0,0.11,0.0,37.6,0.06,2.1,2.15,1.77,0.22,0.06,0.06,0.0,0.06,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.5,0.39,0.39,0.06,0.06,0.22,0.44,50.0,0.22,0.72,0.33,0.39,0.39,0.88,1.71,0.06,58.3,2.65,17.5,25.4,16.4,0.44,58.3,1.22,0.33,27.3,0.72,59.1,30.9,157.7,85.5,2.49,1.44,0.17,0.61,0.5,33.5,4.2,0.06,0.0,0.0,0.44,0.5,0.06,4.48,0.39,0.0,0.0,0.0,4.64,0.94,0.83,53.1
Mathias Autret,FRA,MFFW,31,Auxerre,Ligue 1,1991,€800k,free transfer,Ligue 2,SM Caen,19,15,1191,13.2,2,1.52,0.83,55.0,0.05,0.09,26.0,0.08,0.08,0.08,31.5,41.7,75.6,647.0,198.4,12.0,14.3,84.1,12.3,15.3,80.7,6.29,9.77,64.3,0.15,1.89,4.02,1.14,0.3,5.23,41.7,37.0,4.47,1.44,0.23,1.29,4.39,0.76,1.59,0.83,0.45,0.0,31.5,0.23,0.98,3.79,2.42,0.83,0.23,0.23,0.0,0.08,0.53,0.23,0.15,0.0,0.15,0.0,0.0,1.44,0.76,0.68,0.61,0.15,0.45,1.06,42.9,0.61,0.83,0.15,0.68,0.91,2.35,0.91,0.0,50.0,1.67,8.64,25.4,16.4,1.59,49.9,1.67,0.68,40.9,0.91,54.5,35.8,193.9,64.5,1.29,0.91,0.23,1.29,0.3,32.9,4.02,0.0,0.0,0.0,0.45,0.23,0.15,4.39,0.76,0.0,0.0,0.0,4.92,0.38,0.98,27.8
Kaan Ayhan,TUR,DF,28,Sassuolo,Serie A,1994,€3.70m,€2.80m,Süper Lig,Galatasaray,10,5,545,6.1,0,0.16,0.16,100.0,0.0,0.0,37.5,0.0,0.0,0.0,47.2,54.4,86.7,983.6,279.0,13.8,14.3,96.6,25.2,27.4,92.2,7.87,11.8,66.7,0.0,0.0,3.28,0.0,0.0,2.46,54.4,51.0,3.28,2.46,0.0,1.15,0.0,0.33,0.0,0.0,0.0,0.0,47.2,0.16,0.33,0.82,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.66,0.98,0.66,0.0,1.15,1.15,100.0,0.0,0.82,0.66,0.16,0.82,2.46,4.26,0.16,63.1,8.85,32.5,29.8,0.98,0.0,63.1,0.0,0.0,0.0,0.0,0.0,38.5,191.5,122.0,1.31,0.82,0.0,0.0,0.16,43.3,0.0,0.16,0.0,0.0,0.66,1.31,0.0,0.0,0.66,0.0,0.0,0.0,4.59,0.33,1.15,22.2
César Azpilicueta,ESP,DF,33,Chelsea,Premier League,1989,€5.00m,free transfer,LaLiga,Atlético de Madrid,18,10,1023,11.4,0,0.44,0.09,20.0,0.0,0.0,20.5,0.0,0.0,0.0,54.6,67.7,80.6,811.1,282.7,30.6,33.2,92.3,21.9,27.0,81.2,1.14,4.82,23.6,0.0,0.79,2.28,1.23,0.26,4.74,67.7,56.3,11.1,2.11,0.0,0.0,1.49,9.04,0.0,0.0,0.0,0.0,54.6,0.26,0.96,1.49,1.49,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,2.28,1.32,1.32,0.7,0.26,1.32,1.67,78.9,0.35,1.67,0.35,1.32,1.23,3.51,3.6,0.0,78.6,5.61,27.8,32.1,19.1,1.23,78.6,0.79,0.44,55.6,0.35,44.4,37.3,160.0,93.9,1.32,1.05,0.0,0.61,0.26,47.5,4.82,0.26,0.0,0.0,1.49,0.35,0.09,1.49,1.32,0.0,0.0,0.0,3.86,1.93,1.32,59.5
Iddrisu Baba,GHA,MF,27,Mallorca,La Liga,1996,€3.00m,loan transfer,LaLiga,UD Almería,17,12,995,11.1,0,0.63,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,25.5,30.7,83.0,460.0,122.7,10.6,11.8,90.1,11.6,13.0,89.6,2.79,4.41,63.3,0.0,0.27,2.7,0.09,0.0,2.7,30.7,30.0,0.54,0.45,0.0,0.27,0.0,0.09,0.0,0.0,0.0,0.0,25.5,0.18,0.54,0.72,0.54,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.99,0.9,1.08,0.0,0.81,1.44,56.3,0.63,0.81,0.09,0.72,0.63,2.61,1.53,0.0,40.9,1.71,11.0,27.4,3.6,0.54,40.9,0.9,0.45,50.0,0.27,30.0,22.1,104.4,30.6,0.18,0.27,0.0,1.89,0.9,21.4,0.54,0.36,0.0,0.0,2.34,1.53,0.0,0.0,0.99,0.0,0.0,0.0,6.67,1.44,0.81,64.0
Nedim Bajrami,ALB,MFFW,23,Empoli,Serie A,1999,€7.50m,€6.00m,Serie A,US Sassuolo,19,8,941,10.5,1,2.0,0.67,33.3,0.05,0.14,24.1,0.57,0.0,0.0,24.8,33.1,74.7,377.9,126.0,14.2,17.3,81.9,7.52,9.14,82.3,1.9,4.1,46.5,0.1,1.43,1.81,0.57,0.0,2.76,33.1,29.0,4.1,0.86,0.0,0.38,3.33,0.76,1.71,0.95,0.48,0.0,24.8,0.0,0.76,3.71,2.57,0.76,0.19,0.1,0.1,0.0,0.38,0.19,0.0,0.1,0.0,0.1,0.0,0.76,0.38,0.29,0.29,0.19,0.38,0.57,66.7,0.19,0.48,0.0,0.48,0.67,1.43,0.38,0.0,43.5,0.1,6.29,17.6,20.9,2.57,43.5,2.86,0.95,33.3,1.71,60.0,25.4,181.0,75.0,2.0,2.0,0.95,2.29,1.62,29.0,4.48,0.1,0.0,0.0,0.57,0.57,0.29,3.33,0.38,0.0,0.0,0.0,4.67,0.19,0.67,22.2
Mitchel Bakker,NED,MFDF,22,Leverkusen,Bundesliga,2000,€9.00m,€10.00m,Serie A,Atalanta BC,17,11,968,10.8,2,0.93,0.37,40.0,0.2,0.5,21.3,0.0,0.0,0.0,43.5,55.0,79.1,694.6,217.0,23.2,26.5,87.8,16.5,20.7,79.5,2.96,5.37,55.2,0.09,0.93,1.85,0.83,0.19,3.43,55.0,44.8,10.1,1.02,0.09,0.56,1.3,9.07,0.0,0.0,0.0,0.0,43.5,0.09,1.2,1.76,1.48,0.28,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.02,0.65,0.46,0.56,0.0,0.28,0.56,50.0,0.28,0.83,0.19,0.65,0.65,1.67,1.11,0.19,63.0,1.85,19.8,30.3,13.5,1.39,63.0,1.76,0.28,15.8,1.11,63.2,30.6,139.4,69.1,1.2,0.74,0.46,1.2,0.65,39.2,3.7,0.37,0.09,0.09,1.02,0.74,0.0,1.3,0.65,0.0,0.0,0.0,6.39,0.83,0.74,52.9
Folarin Balogun,ENG,FW,21,Reims,Ligue 1,2001,€30.00m,€30.00m,Ligue 1,AS Monaco,21,18,1591,17.7,14,3.33,1.58,47.5,0.17,0.36,15.2,0.06,0.23,0.23,10.5,16.1,65.3,146.9,34.1,6.21,7.97,78.0,3.22,4.97,64.8,0.4,0.96,41.2,0.06,0.85,0.85,0.62,0.0,1.98,16.1,14.7,1.24,0.0,0.17,0.0,0.68,0.0,0.0,0.0,0.0,0.0,10.5,0.17,0.62,2.15,1.3,0.0,0.45,0.23,0.17,0.0,0.34,0.11,0.0,0.11,0.0,0.11,0.0,0.28,0.11,0.0,0.17,0.11,0.06,0.51,11.1,0.45,0.9,0.06,0.85,0.06,0.34,0.62,0.0,28.6,0.62,2.71,11.2,15.0,5.88,28.4,2.94,1.02,34.6,1.58,53.8,21.2,134.4,52.4,1.92,0.62,1.36,2.82,2.6,21.0,8.31,0.17,0.0,0.0,0.9,1.92,0.96,0.68,0.11,0.11,0.0,0.0,2.94,0.51,2.03,20.0
Jonathan Bamba,FRA,FW,26,Lille,Ligue 1,1996,€20.00m,free transfer,LaLiga,Celta de Vigo,18,16,1454,16.2,4,2.47,0.93,37.5,0.1,0.27,16.5,0.0,0.0,0.0,36.0,45.9,78.4,501.9,141.7,22.2,25.9,85.7,10.0,12.3,81.4,1.79,3.09,58.0,0.19,1.73,2.65,1.54,0.31,4.44,45.9,43.7,1.98,0.43,0.37,0.12,2.78,1.05,0.49,0.12,0.06,0.0,36.0,0.25,1.85,4.2,3.58,0.12,0.12,0.31,0.06,0.0,0.49,0.37,0.0,0.0,0.12,0.0,0.0,0.99,0.49,0.31,0.43,0.25,0.49,1.17,42.1,0.68,1.05,0.0,1.05,0.8,1.79,0.31,0.0,59.0,0.62,4.94,25.3,29.6,4.75,59.0,3.4,1.05,30.9,2.1,61.8,46.9,299.1,127.0,4.2,3.33,1.05,1.91,2.04,45.6,11.3,0.19,0.0,0.0,1.42,1.91,0.31,2.78,0.49,0.0,0.06,0.0,5.31,0.8,1.23,39.4
Filippo Bandinelli,ITA,MF,27,Empoli,Serie A,1995,€3.50m,€2.50m,Serie B,Spezia Calcio,22,18,1506,16.7,2,1.08,0.3,27.8,0.11,0.4,22.4,0.0,0.0,0.0,30.8,41.9,73.5,510.1,155.4,14.7,17.1,85.7,12.2,15.1,81.0,2.51,5.39,46.7,0.0,1.56,2.34,1.62,1.02,4.01,41.9,38.6,2.99,0.48,0.06,0.24,4.01,1.86,0.54,0.18,0.3,0.0,30.8,0.24,1.8,2.81,2.46,0.06,0.0,0.12,0.12,0.06,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.1,1.32,0.66,0.96,0.48,0.6,1.38,43.5,0.78,0.72,0.18,0.54,0.54,2.63,1.56,0.0,53.4,2.16,11.7,25.6,16.7,1.2,53.4,1.56,0.36,23.1,0.96,61.5,30.2,165.4,73.1,1.62,1.8,0.3,1.56,1.32,35.0,3.89,0.24,0.0,0.0,1.98,1.98,0.0,4.01,1.32,0.0,0.0,0.0,5.45,0.36,0.84,30.0
Ross Barkley,ENG,FWMF,29,Nice,Ligue 1,1993,€6.00m,free transfer,Premier League,Luton Town,15,6,615,6.8,3,3.24,1.18,36.4,0.14,0.38,18.1,0.15,0.0,0.0,33.4,42.8,78.0,538.7,144.7,16.5,19.3,85.5,12.5,14.9,84.2,2.94,5.88,50.0,0.15,1.91,2.79,0.88,0.0,3.53,42.8,38.2,4.41,0.74,0.15,0.15,3.38,0.44,3.24,1.18,1.32,0.0,33.4,0.15,0.59,3.38,2.06,0.74,0.44,0.15,0.0,0.0,0.44,0.29,0.0,0.15,0.0,0.0,0.0,1.18,0.59,0.44,0.15,0.59,0.44,0.88,50.0,0.44,0.74,0.15,0.59,0.59,1.76,0.74,0.0,52.4,0.88,8.97,25.0,19.1,2.5,52.4,1.62,0.88,54.5,0.59,36.4,39.6,218.2,104.9,2.21,2.65,0.44,1.32,2.65,37.4,4.41,0.15,0.0,0.0,1.03,1.03,0.15,3.38,0.59,0.0,0.0,0.0,5.74,0.29,1.47,16.7
Harvey Barnes,ENG,MFFW,25,Leicester City,Premier League,1997,€35.00m,€44.00m,Premier League,Newcastle United,20,20,1696,18.8,8,2.5,1.22,48.9,0.17,0.35,16.1,0.0,0.0,0.0,18.4,25.9,71.0,236.2,68.2,11.9,15.1,78.9,4.52,6.76,66.9,0.74,1.44,51.9,0.05,0.59,1.22,1.12,0.16,2.29,25.9,25.2,0.53,0.0,0.16,0.05,1.22,0.43,0.0,0.0,0.0,0.0,18.4,0.11,0.9,1.97,1.44,0.0,0.0,0.27,0.21,0.05,0.53,0.32,0.0,0.0,0.11,0.05,0.05,0.85,0.59,0.37,0.37,0.11,0.48,1.28,37.5,0.8,0.96,0.0,0.96,0.27,1.12,0.32,0.0,38.6,0.43,3.99,14.4,20.7,4.41,38.6,2.93,0.64,21.8,1.81,61.8,24.7,173.5,87.8,3.09,2.55,1.6,2.98,1.6,30.9,9.04,0.05,0.0,0.0,1.38,1.22,0.27,1.22,0.59,0.0,0.0,0.0,3.03,1.01,1.91,34.5
Simone Bastoni,ITA,MFDF,26,Spezia,Serie A,1996,€6.50m,loan transfer,Serie A,FC Empoli,13,12,946,10.5,2,1.9,0.57,30.0,0.1,0.33,20.0,0.1,0.0,0.0,26.8,44.7,59.9,448.5,165.6,13.5,16.0,84.5,9.52,15.7,60.6,3.05,8.57,35.6,0.19,1.43,2.29,0.86,0.57,2.29,44.7,35.6,8.95,2.0,0.19,0.38,8.19,2.95,4.0,2.29,1.33,0.0,26.8,0.1,2.76,2.48,1.43,0.76,0.0,0.19,0.0,0.1,0.19,0.19,0.0,0.0,0.0,0.0,0.0,3.52,1.71,1.52,1.52,0.48,0.86,1.81,47.4,0.95,1.52,0.38,1.14,0.67,4.19,0.86,0.0,56.3,2.29,13.9,22.7,20.3,1.9,56.3,1.52,0.38,25.0,0.86,56.3,25.7,116.7,55.3,1.14,1.14,0.19,1.24,1.05,29.7,5.24,0.38,0.0,0.0,2.19,1.05,0.19,8.19,1.71,0.0,0.0,0.0,6.76,1.05,0.76,57.9
Christoph Baumgartner,AUT,MFFW,23,Hoffenheim,Bundesliga,1999,€24.00m,€24.00m,Bundesliga,RB Leipzig,20,20,1600,17.8,5,2.53,0.73,28.9,0.11,0.38,15.8,0.0,0.0,0.0,23.6,34.4,68.6,360.9,109.6,12.4,15.9,78.1,7.98,10.8,73.6,1.74,3.2,54.4,0.17,0.9,2.36,1.12,0.11,3.76,34.4,31.4,2.7,0.39,0.11,0.39,1.12,1.57,0.06,0.0,0.0,0.0,23.6,0.28,1.63,3.6,2.42,0.0,0.45,0.22,0.45,0.06,0.45,0.28,0.0,0.06,0.06,0.06,0.0,1.24,0.62,0.39,0.67,0.17,0.28,1.63,17.2,1.35,2.19,0.28,1.91,0.73,1.97,0.62,0.06,48.8,1.4,7.53,24.3,17.9,4.21,48.8,3.6,1.46,40.6,1.69,46.9,27.7,174.2,88.9,2.47,1.85,1.07,2.13,1.18,32.4,5.39,0.22,0.0,0.0,2.25,1.69,0.17,1.12,0.62,0.11,0.0,0.0,5.06,1.85,2.3,44.6
Rodrigo Becão,BRA,DF,27,Udinese,Serie A,1996,€10.00m,€8.31m,Süper Lig,Fenerbahce,15,15,1322,14.7,1,0.61,0.2,33.3,0.11,0.33,10.1,0.0,0.0,0.0,40.6,51.8,78.3,765.2,324.3,16.0,18.2,88.0,19.4,22.7,85.6,4.69,8.44,55.6,0.07,0.48,3.33,0.14,0.07,3.81,51.8,43.9,7.89,2.18,0.0,0.27,0.48,5.71,0.0,0.0,0.0,0.0,40.6,0.07,1.43,1.22,0.68,0.27,0.0,0.07,0.14,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,3.13,1.43,2.24,0.75,0.14,1.56,1.84,85.2,0.27,1.56,0.95,0.61,0.68,3.81,2.11,0.0,61.2,4.69,28.5,25.6,7.41,1.63,61.2,0.41,0.2,50.0,0.2,50.0,31.4,135.9,79.8,0.41,0.48,0.07,0.41,0.14,34.7,2.11,0.41,0.0,0.0,1.29,1.16,0.27,0.48,1.43,0.0,0.0,0.07,5.78,2.18,1.16,65.3
Youcef Belaïli,ALG,MFFW,30,Ajaccio,Ligue 1,1992,€1.50m,free transfer,Ligue Professionnelle 1,MC Algiers,12,10,780,8.7,5,2.18,0.69,31.6,0.05,0.17,21.9,0.23,0.46,0.57,25.9,35.9,72.1,437.9,170.9,12.5,15.5,80.7,8.05,10.7,75.3,3.33,6.09,54.7,0.34,1.72,2.76,1.95,0.34,4.02,35.9,30.2,5.4,2.18,0.23,0.23,3.68,1.03,1.38,0.34,0.57,0.0,25.9,0.23,0.8,3.79,1.72,0.8,0.23,0.46,0.57,0.0,1.03,0.46,0.0,0.23,0.11,0.23,0.0,1.61,1.03,0.11,0.8,0.69,0.69,1.38,50.0,0.69,0.92,0.11,0.8,0.23,1.84,0.46,0.0,49.4,0.34,4.71,23.0,22.4,5.06,48.9,4.14,1.72,41.7,1.84,44.4,36.8,240.2,94.6,2.64,1.95,1.84,3.91,1.38,34.3,5.75,0.0,0.0,0.0,1.72,1.95,0.46,3.68,1.03,0.23,0.0,0.0,4.71,0.57,0.8,41.7
Jude Bellingham,ENG,MF,19,Dortmund,Bundesliga,2003,€120.00m,€103.00m,LaLiga,Real Madrid,19,19,1690,18.8,4,2.07,0.74,35.9,0.1,0.29,16.8,0.11,0.0,0.0,44.1,54.6,80.9,774.4,254.6,19.6,22.9,85.6,17.1,19.9,86.1,5.32,7.66,69.4,0.21,1.06,5.8,1.49,0.11,9.04,54.6,52.8,1.49,0.96,0.32,0.9,1.01,0.48,0.0,0.0,0.0,0.0,44.1,0.27,0.9,3.88,2.82,0.0,0.32,0.32,0.37,0.05,0.53,0.43,0.0,0.05,0.0,0.05,0.0,2.93,1.54,1.06,1.28,0.59,1.33,1.65,80.6,0.32,2.02,0.16,1.86,1.28,4.2,1.06,0.0,71.2,1.6,12.0,39.0,21.3,3.51,71.2,4.95,2.45,49.5,1.44,29.0,45.0,261.0,128.3,3.03,1.97,0.9,2.55,2.13,52.5,4.41,0.27,0.0,0.0,1.17,2.77,0.05,1.01,1.54,0.0,0.0,0.0,7.71,1.38,1.06,56.5
Ramy Bensebaini,ALG,DF,27,M'Gladbach,Bundesliga,1995,€20.00m,free transfer,Bundesliga,Borussia Dortmund,18,18,1608,17.9,5,1.4,0.45,32.0,0.16,0.5,16.9,0.11,0.06,0.06,40.3,52.7,76.5,685.7,266.4,19.9,22.3,89.0,15.9,19.6,80.9,3.63,7.15,50.8,0.0,0.56,2.79,0.95,0.06,3.52,52.7,41.5,10.8,1.51,0.34,0.11,1.28,9.33,0.0,0.0,0.0,0.0,40.3,0.34,1.45,1.28,0.89,0.06,0.06,0.28,0.0,0.0,0.11,0.06,0.0,0.0,0.06,0.0,0.0,1.56,1.01,0.95,0.5,0.11,1.23,1.62,75.9,0.39,1.56,0.56,1.01,1.17,2.74,3.74,0.06,66.1,5.31,23.1,30.5,13.0,2.12,66.0,1.17,0.45,38.1,0.61,52.4,31.6,142.7,56.8,1.51,0.56,0.5,1.12,0.73,35.7,3.69,0.17,0.0,0.0,0.95,1.73,0.11,1.28,1.01,0.0,0.0,0.06,5.87,2.51,1.34,65.2
Nabil Bentaleb,ALG,MF,28,Angers,Ligue 1,1994,€7.00m,€4.50m,Ligue 1,LOSC Lille,18,17,1518,16.9,2,1.18,0.36,30.0,0.1,0.33,26.5,0.36,0.0,0.0,54.7,67.8,80.7,1052.5,363.6,20.1,23.4,85.9,25.7,29.2,88.0,7.57,12.6,60.1,0.18,1.12,6.39,0.41,0.0,6.86,67.8,60.8,6.69,4.2,0.24,0.71,3.61,0.06,2.43,1.95,0.41,0.0,54.7,0.3,0.77,2.49,1.48,0.71,0.18,0.06,0.06,0.0,0.24,0.12,0.12,0.0,0.0,0.0,0.0,3.25,1.72,1.54,1.48,0.24,1.48,2.31,64.1,0.83,1.18,0.24,0.95,1.72,4.97,1.07,0.12,79.1,2.49,19.8,49.1,11.6,0.24,79.1,3.31,1.72,51.8,1.07,32.1,58.2,326.3,147.9,1.12,2.19,0.12,0.83,0.77,52.2,0.18,0.06,0.0,0.0,1.54,1.78,0.0,3.61,1.72,0.0,0.0,0.0,8.52,1.12,0.65,63.3
Karim Benzema,FRA,FW,35,Real Madrid,La Liga,1987,€25.00m,free transfer,Saudi Pro League,Al-Ittihad Club,12,12,1046,11.6,9,4.05,1.38,34.0,0.13,0.38,16.2,0.17,0.26,0.34,40.8,47.8,85.4,502.2,95.5,27.8,30.8,90.2,8.53,9.22,92.5,1.29,1.72,75.0,0.26,2.5,2.5,1.9,0.0,5.6,47.8,45.0,2.41,0.26,0.43,0.34,0.09,0.09,0.52,0.0,0.0,0.0,40.8,0.34,1.29,4.66,3.97,0.09,0.26,0.17,0.17,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.52,0.34,0.17,0.09,0.26,0.0,0.43,0.0,0.43,0.69,0.0,0.69,0.09,0.6,0.17,0.0,57.3,0.26,2.76,20.6,34.3,7.5,57.0,1.72,0.69,40.0,0.95,55.0,36.0,165.2,82.0,2.84,1.9,1.29,1.47,1.21,48.2,7.24,0.09,0.0,0.0,0.6,0.34,1.29,0.09,0.34,0.17,0.0,0.0,1.98,0.43,0.43,50.0
Mitchell van Bergen,NED,FWDF,23,Reims,Ligue 1,1999,€1.20m,€1.00m,Eredivisie,Twente Enschede FC,18,5,629,7.0,0,2.43,1.29,52.9,0.0,0.0,18.7,0.0,0.0,0.0,16.1,25.9,62.4,234.1,75.0,9.29,11.1,83.3,4.0,7.29,54.9,1.57,4.57,34.4,0.14,1.86,0.71,1.14,0.43,1.43,25.9,22.7,3.14,0.71,0.14,0.0,5.43,0.29,1.71,0.71,1.0,0.0,16.1,0.0,1.43,2.71,1.86,0.29,0.14,0.14,0.14,0.14,0.43,0.14,0.0,0.0,0.14,0.14,0.0,1.71,0.71,0.71,0.71,0.29,0.86,2.0,42.9,1.14,0.86,0.29,0.57,0.57,2.29,0.86,0.0,38.4,0.86,6.29,14.0,19.9,3.71,38.4,3.14,0.71,22.7,2.29,72.7,27.3,255.6,129.7,4.14,3.14,1.57,1.86,0.86,23.1,7.14,0.14,0.0,0.0,1.0,1.0,0.43,5.43,0.71,0.14,0.14,0.0,6.0,0.29,0.86,25.0
Mergim Berisha,GER,FW,24,Augsburg,Bundesliga,1998,€12.00m,€14.00m,Bundesliga,TSG 1899 Hoffenheim,14,14,1143,12.7,6,2.91,0.79,27.0,0.11,0.4,18.9,0.31,0.16,0.24,9.53,20.8,45.8,166.6,70.2,4.17,7.24,57.6,3.7,7.24,51.1,1.26,3.78,33.3,0.31,1.5,1.34,0.47,0.24,1.57,20.8,15.7,4.96,1.26,0.0,0.08,5.51,0.0,2.6,1.34,1.26,0.0,9.53,0.08,1.18,2.44,0.87,1.02,0.16,0.24,0.08,0.08,0.47,0.16,0.24,0.08,0.0,0.0,0.0,0.55,0.24,0.16,0.16,0.24,0.16,0.39,40.0,0.24,0.79,0.0,0.79,0.0,0.55,1.26,0.0,33.1,1.42,2.99,10.8,20.0,4.8,32.8,1.97,0.31,16.0,1.26,64.0,15.4,77.6,27.2,1.18,1.02,0.63,2.68,1.65,18.7,5.67,0.63,0.08,0.08,1.73,1.26,0.94,5.51,0.24,0.0,0.0,0.0,2.76,2.44,3.7,39.7
